timestamp,energy,label
0.1813058853149414,1.4428580470848829e-05,unlabeled
0.21922993659973145,1.5108169463928789e-05,unlabeled
0.31962132453918457,1.460635303374147e-05,unlabeled
0.41593313217163086,1.460635303374147e-05,speaking
0.5158326625823975,1.4547336832038127e-05,speaking
0.6252179145812988,2.7732223315979354e-05,speaking
0.7288665771484375,1.5089177395566367e-05,speaking
0.8300998210906982,8.053814235609025e-05,speaking
0.9304172992706299,0.0006249319412745535,speaking
1.0244481563568115,0.012344695627689362,speaking
1.1318995952606201,0.018235256895422935,speaking
1.2303898334503174,0.02361217327415943,speaking
1.339843988418579,0.025434518232941628,speaking
1.4406464099884033,0.019902747124433517,speaking
1.5352075099945068,0.012628148309886456,speaking
1.635244607925415,0.0139993354678154,speaking
1.741060733795166,0.007195533253252506,speaking
1.840569257736206,0.020844023674726486,speaking
1.9491584300994873,0.020844541490077972,speaking
2.0509891510009766,0.021965740248560905,speaking
2.1448614597320557,0.019450172781944275,speaking
2.2502729892730713,0.018570303916931152,speaking
2.3506665229797363,0.00805860385298729,speaking
2.4504036903381348,0.004185629542917013,speaking
2.5446696281433105,0.014396006241440773,speaking
2.6550893783569336,0.01940128020942211,speaking
2.7564990520477295,0.019374635070562363,speaking
2.859670877456665,0.01892038807272911,speaking
2.960253953933716,0.016983285546302795,speaking
3.055043935775757,0.0032757269218564034,speaking
3.1553025245666504,0.015390366315841675,speaking
3.2606253623962402,0.008364404551684856,speaking
3.3701493740081787,0.023742662742733955,speaking
3.4702558517456055,0.021500583738088608,speaking
3.5689122676849365,0.02477194555103779,speaking
3.665706157684326,0.011152478866279125,speaking
3.7705228328704834,0.01908327452838421,speaking
3.869288921356201,0.027577370405197144,speaking
3.980388641357422,0.020298626273870468,speaking
4.079606771469116,0.012323983013629913,speaking
4.175636291503906,0.0028870305977761745,speaking
4.275197505950928,1.5089177395566367e-05,speaking
4.379144668579102,1.4248591469367966e-05,speaking
4.478991270065308,1.4781986465095542e-05,speaking
4.575624227523804,1.4955558071960695e-05,speaking
4.691226243972778,1.4228452528186608e-05,noise
4.785572290420532,0.00011641811579465866,noise
4.891069412231445,0.0002737798204179853,noise
4.988674879074097,0.0001646383316256106,noise
5.09119987487793,7.337647548411041e-05,noise
5.18428111076355,1.8175298464484513e-05,noise
5.289724111557007,4.14377536799293e-05,noise
5.394291400909424,1.96607579709962e-05,noise
5.4997735023498535,1.470418555982178e-05,noise
5.599637031555176,3.706924326252192e-05,noise
5.694781064987183,0.00011933007772313431,noise
5.7953712940216064,2.9114378776284866e-05,noise
5.898682594299316,0.0016922557260841131,noise
6.008499383926392,0.0018009566701948643,noise
6.108292102813721,0.00017823213420342654,noise
6.209481239318848,0.00017497330554760993,noise
6.30550217628479,7.546868437202647e-05,noise
6.409115791320801,3.647659468697384e-05,noise
6.509403467178345,2.1672662114724517e-05,noise
6.6104209423065186,0.00022747252660337836,noise
6.719382047653198,0.00025000786990858614,noise
6.815232276916504,4.423589416546747e-05,noise
6.913987159729004,2.1109639419591986e-05,noise
7.018539905548096,2.141979530279059e-05,noise
7.118489742279053,4.045733658131212e-05,noise
7.214572906494141,2.6645915568224154e-05,noise
7.3149285316467285,2.320615021744743e-05,noise
7.424113988876343,1.864260593720246e-05,noise
7.528364658355713,2.4019795091589913e-05,noise
7.62776517868042,3.421305154915899e-05,noise
7.728652715682983,2.0433180907275528e-05,noise
7.824524879455566,2.2857539079268463e-05,noise
7.928435802459717,1.9352046365384012e-05,noise
8.034213304519653,2.127202424162533e-05,noise
8.139274597167969,2.6179073756793514e-05,noise
8.239190101623535,2.309467163286172e-05,noise
8.334219455718994,0.00010204515274381265,noise
8.434032201766968,2.6331976187066175e-05,noise
8.540322303771973,3.359563561389223e-05,noise
8.640613317489624,2.496807610441465e-05,noise
8.750370740890503,2.24013565457426e-05,noise
8.848698377609253,2.343975575058721e-05,noise
8.945831537246704,3.024479519808665e-05,noise
9.049372911453247,2.403173130005598e-05,noise
9.149302244186401,1.9935949239879847e-05,noise
9.248841762542725,1.4348864169733133e-05,noise
9.344851016998291,1.4878664842399303e-05,noise
9.454429388046265,3.3748925488907844e-05,noise
9.555441856384277,2.278214378748089e-05,noise
9.65985369682312,4.9055535782827064e-05,noise
9.760875225067139,2.820385998347774e-05,noise
9.855852127075195,4.2469840991543606e-05,noise
9.954314231872559,3.385919990250841e-05,noise
10.06528639793396,2.625563502078876e-05,noise
10.168959856033325,2.7876609237864614e-05,noise
10.269576072692871,3.84811864932999e-05,noise
10.37085509300232,2.3317095838137902e-05,noise
10.464771747589111,1.68319238582626e-05,noise
10.569224834442139,2.2744352463632822e-05,noise
10.668253660202026,5.445748320198618e-05,noise
10.779072284698486,1.9791588783846237e-05,noise
10.877660751342773,2.3020051230560057e-05,noise
10.97385549545288,2.172552194679156e-05,noise
11.074349164962769,2.112321999447886e-05,noise
11.179581880569458,1.6242363926721737e-05,noise
11.278962850570679,1.4936371371732093e-05,noise
11.374730348587036,1.4974719306337647e-05,noise
11.489563465118408,1.662623071752023e-05,noise
11.584611415863037,1.7856968042906374e-05,noise
11.68866515159607,1.923313902807422e-05,noise
11.788920164108276,1.9791588783846237e-05,noise
11.889069318771362,1.9352046365384012e-05,noise
11.983831882476807,1.834802606026642e-05,noise
12.095187902450562,1.4527611710946076e-05,noise
12.194334268569946,1.4840068615740165e-05,noise
12.299617290496826,1.4527611710946076e-05,noise
12.400196313858032,1.432886620023055e-05,noise
12.495407819747925,1.5051121408760082e-05,noise
12.594570636749268,1.4368834854394663e-05,noise
12.698818683624268,1.468467144150054e-05,noise
12.808794736862183,1.460635303374147e-05,noise
12.910911083221436,1.432886620023055e-05,silence
13.010533809661865,1.5183899449766614e-05,silence
13.104490995407104,1.4408693459699862e-05,silence
13.210121870040894,1.4507859305012971e-05,silence
13.309533596038818,1.460635303374147e-05,silence
13.409957885742188,1.4428580470848829e-05,silence
13.519605159759521,1.5165002878347877e-05,silence
13.614936590194702,1.4188088243827224e-05,silence
13.714517831802368,1.460635303374147e-05,silence
13.819463014602661,1.4645564078819007e-05,silence
13.919794797897339,1.438877825421514e-05,silence
14.014207363128662,1.4936371371732093e-05,silence
14.128953695297241,1.4368834854394663e-05,silence
14.224042415618896,1.4625970834458712e-05,silence
14.32889199256897,1.4974719306337647e-05,silence
14.429362773895264,1.3902254977438133e-05,silence
14.529569149017334,1.5127137885428965e-05,silence
14.624774932861328,1.4428580470848829e-05,silence
14.729679584503174,1.4645564078819007e-05,silence
14.835406064987183,1.4897925211698748e-05,silence
14.939050674438477,1.4086670489632525e-05,silence
15.038998365402222,1.5089177395566367e-05,silence
15.134003162384033,1.4368834854394663e-05,silence
15.23561954498291,1.4645564078819007e-05,silence
15.340734958648682,1.501296901551541e-05,silence
15.438890218734741,1.4086670489632525e-05,silence
15.549100875854492,1.5051121408760082e-05,silence
15.649782180786133,1.4288784768723417e-05,silence
15.74442172050476,1.4586707038688473e-05,silence
15.848803520202637,1.5108169463928789e-05,silence
15.9500253200531,1.4066298717807513e-05,silence
16.05069637298584,1.4897925211698748e-05,silence
16.157673120498657,1.4288784768723417e-05,silence
16.255160331726074,1.4586707038688473e-05,speaking
16.354254484176636,1.5070161680341698e-05,speaking
16.461817502975464,1.4167861991154496e-05,speaking
16.561689853668213,1.4820733667875174e-05,speaking
16.654417276382446,5.1513379730749875e-05,speaking
16.75430130958557,0.013705878518521786,speaking
